sec_code,weight,trade_date
300132.SZ,0.0021766852319777,2020-06-03
300035.SZ,0.0022143059323308,2020-06-03
002925.SZ,0.012956652206414,2020-06-03
002831.SZ,0.0196315849934904,2020-06-03
002798.SZ,0.0047961260009916,2020-06-03
002732.SZ,0.0202886813219326,2020-06-03
002701.SZ,0.0027055932378501,2020-06-03
002695.SZ,0.0198113935696434,2020-06-03
300146.SZ,0.0167043534386169,2020-06-03
002626.SZ,0.0179410859582867,2020-06-03
600867.SH,0.0309856398292454,2020-07-01
600754.SH,0.0182042543581982,2020-07-01
600729.SH,0.0160238791754844,2020-07-01
600655.SH,0.0239434748733864,2020-07-01
600633.SH,0.0074651176345567,2020-07-01
300663.SZ,0.000119399026175,2020-07-01
600258.SH,0.0018438091676175,2020-07-01
600138.SH,0.002352540964872,2020-07-01
300595.SZ,0.000940861758103,2020-07-01
600885.SH,0.028918074795245,2020-07-01
600535.SH,0.0333553314674304,2020-07-01
600977.SH,0.0120004981503669,2020-07-01
603987.SH,0.0071554236932906,2020-07-01
601727.SH,0.0281946216155748,2020-07-01
601928.SH,0.0313926037761054,2020-07-01
601933.SH,0.0134619049741311,2020-07-01
603043.SH,0.0278919240102056,2020-07-01
603103.SH,0.0240822980148167,2020-07-01
603136.SH,0.0169365866222896,2020-07-01
603368.SH,0.0148260542783243,2020-07-01
603590.SH,0.0334881325135362,2020-07-01
603708.SH,0.019383173615883,2020-07-01
603806.SH,0.0299861396161698,2020-07-01
688202.SH,0.0125446615889964,2020-07-01
300497.SZ,0.0044569905304451,2020-07-01
688388.SH,0.005616175173291,2020-07-01
601088.SH,0.0299288681251849,2020-07-01
300408.SZ,0.0047902385455083,2020-07-01
300133.SZ,0.0038196317706827,2020-07-01
300251.SZ,0.0126430929161025,2020-07-01
300406.SZ,0.0241648286330455,2020-07-01
000028.SZ,0.0340734669569486,2020-07-01
000902.SZ,0.0197788077549937,2020-07-01
002186.SZ,0.030631376115896,2020-07-01
002202.SZ,0.0172964144423797,2020-07-01
002251.SZ,0.0181716122898511,2020-07-01
002254.SZ,0.0234709325990541,2020-07-01
002399.SZ,0.0245884343246417,2020-07-01
002419.SZ,0.015741981946172,2020-07-01
002459.SZ,0.0104466879039131,2020-07-01
002544.SZ,0.0015730469104897,2020-07-01
002602.SZ,0.0162712229163887,2020-07-01
002132.SZ,0.0263250849767659,2020-07-01
002624.SZ,0.0291595564954586,2020-07-01
002621.SZ,0.0112239797586169,2020-07-01
300016.SZ,0.017341273704599,2020-07-01
002850.SZ,0.0006178955101978,2020-07-01
002821.SZ,0.0096098625549838,2020-07-01
002802.SZ,0.0281534946707371,2020-07-01
300009.SZ,0.0333333171467117,2020-07-01
002697.SZ,0.0053416241589237,2020-07-01
002675.SZ,0.0121830327174016,2020-07-01
002653.SZ,0.0315604727470958,2020-07-01
002627.SZ,0.0248243797757416,2020-07-01
002736.SZ,0.0274858652382381,2020-07-01
300220.SZ,0.0098799451695329,2020-07-01
600987.SH,0.0172689928021764,2020-09-02
600596.SH,0.0210037077190303,2020-09-02
600887.SH,0.010632780548504,2020-09-02
600882.SH,0.0126213470562666,2020-09-02
600872.SH,0.0166458869819182,2020-09-02
688278.SH,0.0120404042103035,2020-09-02
600750.SH,0.0152444828693181,2020-09-02
600600.SH,0.0095232103941231,2020-09-02
600597.SH,0.0114668919315277,2020-09-02
600491.SH,0.0141893911634566,2020-09-02
600573.SH,0.0019449465274215,2020-09-02
600528.SH,0.0097670178247804,2020-09-02
600519.SH,0.0123816816672532,2020-09-02
600502.SH,0.0156839650030762,2020-09-02
600305.SH,0.0173757444395691,2020-09-02
600233.SH,0.0118340466942378,2020-09-02
600170.SH,0.0174864275387651,2020-09-02
600132.SH,0.0213775242747279,2020-09-02
601021.SH,0.0124395984594146,2020-09-02
600590.SH,0.0162487842948795,2020-09-02
601111.SH,0.0172423080661074,2020-09-02
603589.SH,0.0136363665459408,2020-09-02
601579.SH,0.0212847719338195,2020-09-02
600115.SH,0.0197462678244721,2020-09-02
688169.SH,0.0038624950473108,2020-09-02
688025.SH,0.0091691382563117,2020-09-02
688003.SH,0.0029975865653598,2020-09-02
603955.SH,0.0071529584436994,2020-09-02
603885.SH,0.008954300218606,2020-09-02
603866.SH,0.0075157194415043,2020-09-02
603711.SH,0.0003857467006878,2020-09-02
603617.SH,0.0185570233076941,2020-09-02
603583.SH,0.0090860182730329,2020-09-02
603517.SH,0.0189697540947813,2020-09-02
603515.SH,0.021404308917633,2020-09-02
603369.SH,0.0034228530600392,2020-09-02
603345.SH,0.0035550819476178,2020-09-02
603317.SH,0.0048707212864105,2020-09-02
603288.SH,0.0140317730788148,2020-09-02
603225.SH,0.0045158245074104,2020-09-02
603027.SH,0.0154754087665252,2020-09-02
601598.SH,0.0015008355524105,2020-09-02
601298.SH,0.0215365818218833,2020-09-02
600073.SH,0.0150503732945112,2020-09-02
600809.SH,0.0012544358957198,2020-09-02
600026.SH,0.0204686213837992,2020-09-02
002507.SZ,0.0200387981823274,2020-09-02
002461.SZ,0.0027865821962627,2020-09-02
002367.SZ,0.0043921467039431,2020-09-02
002304.SZ,0.0099823841747843,2020-09-02
002216.SZ,0.0030054152115025,2020-09-02
002145.SZ,0.0197216155193917,2020-09-02
002010.SZ,0.0099440589875491,2020-09-02
002003.SZ,0.0067997923223852,2020-09-02
000925.SZ,0.0049316192467642,2020-09-02
000895.SZ,0.0185627486150464,2020-09-02
000869.SZ,0.0117889000443549,2020-09-02
000860.SZ,0.0014880019210355,2020-09-02
000858.SZ,0.0022478020984169,2020-09-02
000729.SZ,0.0029712606797118,2020-09-02
000568.SZ,0.0063768319979895,2020-09-02
000333.SZ,0.0164447755092006,2020-09-02
000157.SZ,0.0215440205182865,2020-09-02
000089.SZ,0.0214472520540434,2020-09-02
600029.SH,0.0152950597357021,2020-09-02
002508.SZ,0.0199142876473988,2020-09-02
002533.SZ,0.0034149674266812,2020-09-02
001696.SZ,0.0028118292538526,2020-09-02
002557.SZ,0.0056985567526686,2020-09-02
002539.SZ,0.0187421927799506,2020-09-02
600004.SH,0.0175670010707409,2020-09-02
300755.SZ,0.0113811170227298,2020-09-02
300695.SZ,0.0138307683676647,2020-09-02
300632.SZ,0.0005300411905779,2020-09-02
300516.SZ,0.0202545045984166,2020-09-02
300415.SZ,0.0108021353603834,2020-09-02
300149.SZ,0.0113062732526273,2020-09-02
300146.SZ,0.0066675796004782,2020-09-02
300138.SZ,0.0065519156390375,2020-09-02
600009.SH,0.0088319773852814,2020-09-02
002957.SZ,0.0040854816451549,2020-09-02
002833.SZ,0.0005889887315264,2020-09-02
002747.SZ,0.0068450095544926,2020-09-02
002695.SZ,0.0017838102471282,2020-09-02
002685.SZ,0.0182926255300848,2020-09-02
002627.SZ,0.0198787892071799,2020-09-02
002595.SZ,0.0174945528431651,2020-09-02
002568.SZ,0.0048334196406148,2020-09-02
300066.SZ,0.0052990029006088,2020-09-02
601003.SH,0.0089672677012886,2020-12-02
600711.SH,0.0176122066047159,2020-12-02
600782.SH,0.0049865264379059,2020-12-02
600803.SH,0.0117810274161954,2020-12-02
601001.SH,0.0018169877339609,2020-12-02
600985.SH,0.0102075824412001,2020-12-02
600989.SH,0.0093515590592453,2020-12-02
600596.SH,0.007268944543005,2020-12-02
600968.SH,0.010054231241989,2020-12-02
600583.SH,0.0237220568214533,2020-12-02
600392.SH,0.0137442377104676,2020-12-02
600507.SH,0.0050333917549409,2020-12-02
600489.SH,0.0117881130500687,2020-12-02
600486.SH,0.0243142605711658,2020-12-02
600378.SH,0.0040628161251857,2020-12-02
600362.SH,0.0070321551145444,2020-12-02
600348.SH,0.003296916649226,2020-12-02
600309.SH,0.0220548375484769,2020-12-02
600256.SH,0.0209588856404198,2020-12-02
600547.SH,0.003199545308936,2020-12-02
601058.SH,0.0208981347638595,2020-12-02
688368.SH,0.0086882670134876,2020-12-02
601225.SH,0.0214666659246364,2020-12-02
600143.SH,0.0076010580216973,2020-12-02
688196.SH,0.0129786622976049,2020-12-02
688011.SH,0.0073271217151984,2020-12-02
603979.SH,0.000697929631763,2020-12-02
603786.SH,0.0253031203986204,2020-12-02
603612.SH,0.0013509579056546,2020-12-02
603599.SH,0.0087438147138967,2020-12-02
603260.SH,0.024565551821015,2020-12-02
603225.SH,0.0182777634865075,2020-12-02
601101.SH,0.024841882540012,2020-12-02
603113.SH,0.0207399235717695,2020-12-02
601899.SH,0.0016025585450737,2020-12-02
601898.SH,0.0209929833458772,2020-12-02
601857.SH,0.0094823411285763,2020-12-02
601808.SH,0.0102489008573618,2020-12-02
601699.SH,0.0119987541620541,2020-12-02
601677.SH,0.016140936015921,2020-12-02
601666.SH,0.0137332154008852,2020-12-02
601311.SH,0.0031757877653452,2020-12-02
601233.SH,0.0076715081276917,2020-12-02
601958.SH,0.0173045380313095,2020-12-02
600141.SH,0.0132143789694381,2020-12-02
300445.SZ,0.0027875601392442,2020-12-02
600019.SH,0.0167837824048567,2020-12-02
002258.SZ,0.0101429309934815,2020-12-02
002250.SZ,0.0207006512306296,2020-12-02
002237.SZ,0.0017943054914169,2020-12-02
002182.SZ,0.0024320011027169,2020-12-02
002110.SZ,0.0146788691619549,2020-12-02
002091.SZ,0.0006264967604122,2020-12-02
002064.SZ,0.0009546477644521,2020-12-02
001696.SZ,0.0041611791833295,2020-12-02
000983.SZ,0.0059229069904642,2020-12-02
002318.SZ,0.0233222670958394,2020-12-02
000975.SZ,0.0190448114455941,2020-12-02
000898.SZ,0.0196398968077974,2020-12-02
000878.SZ,0.0025894153699732,2020-12-02
600028.SH,0.0180462871745622,2020-12-02
000825.SZ,0.0240633082505937,2020-12-02
000723.SZ,0.0058892130671957,2020-12-02
000708.SZ,0.0104020139731945,2020-12-02
000703.SZ,0.0066588812410699,2020-12-02
000630.SZ,0.0162987520476282,2020-12-02
000060.SZ,0.0075865050873746,2020-12-02
000969.SZ,0.0188202262462469,2020-12-02
002324.SZ,0.0242914022729603,2020-12-02
000830.SZ,0.00074483914737,2020-12-02
002454.SZ,0.0071151525199506,2020-12-02
002440.SZ,0.0070168152381079,2020-12-02
300693.SZ,0.0093150204455266,2020-12-02
300596.SZ,0.0044916550488236,2020-12-02
300487.SZ,0.0003847797827695,2020-12-02
300285.SZ,0.0028815735832927,2020-12-02
300224.SZ,0.0144516824349868,2020-12-02
300129.SZ,0.0016322107920123,2020-12-02
300001.SZ,0.0056191952957361,2020-12-02
002928.SZ,0.0187158256780942,2020-12-02
300481.SZ,0.0033192841865677,2020-12-02
002745.SZ,0.003500294185778,2020-12-02
002738.SZ,0.0072797224619655,2020-12-02
002734.SZ,0.0087223317302729,2020-12-02
002648.SZ,0.0113928388019738,2020-12-02
002601.SZ,0.0005577066997284,2020-12-02
002597.SZ,0.0008855440192529,2020-12-02
002539.SZ,0.0103841755943461,2020-12-02
002532.SZ,0.0203923776825535,2020-12-02
002749.SZ,0.0173192324057681,2020-12-02
002493.SZ,0.015939125332482,2020-12-02
601677.SH,0.0031129944848305,2021-02-03
601233.SH,0.0002494733985208,2021-02-03
600989.SH,0.0238539415059613,2021-02-03
600873.SH,0.0162526419083423,2021-02-03
600740.SH,0.0025656839765865,2021-02-03
600516.SH,0.0216230941107433,2021-02-03
600426.SH,0.0040803199351409,2021-02-03
600446.SH,0.0167209636965174,2021-02-03
600433.SH,0.0295637545620282,2021-02-03
600352.SH,0.0173818489869036,2021-02-03
600309.SH,0.0086930072908505,2021-02-03
601857.SH,0.031428284325129,2021-02-03
600256.SH,0.0140416548951155,2021-02-03
600486.SH,0.011196301396515,2021-02-03
601966.SH,0.0112860833960451,2021-02-03
603727.SH,0.0216237013189474,2021-02-03
603181.SH,0.0283810007886257,2021-02-03
600089.SH,0.0126060754379554,2021-02-03
688202.SH,0.0103012678706439,2021-02-03
688003.SH,0.0277109994744479,2021-02-03
603979.SH,0.0145955021102212,2021-02-03
688567.SH,0.0032520858240294,2021-02-03
603901.SH,0.010522795232644,2021-02-03
603180.SH,0.0249541792613737,2021-02-03
603599.SH,0.0036709783516412,2021-02-03
603505.SH,0.0115204575487606,2021-02-03
603379.SH,0.0194137499799833,2021-02-03
603330.SH,0.021186904000001,2021-02-03
603313.SH,0.0113695451956402,2021-02-03
603260.SH,0.0222808078643563,2021-02-03
603187.SH,0.0079248631639368,2021-02-03
603587.SH,0.0286482503081249,2021-02-03
300693.SZ,0.0081030248672505,2021-02-03
000902.SZ,0.0203838788243327,2021-02-03
300587.SZ,0.025684142885061,2021-02-03
300610.SZ,0.0031998575500834,2021-02-03
000039.SZ,0.003474330178803,2021-02-03
000739.SZ,0.0162683202815304,2021-02-03
000830.SZ,0.0050069374727202,2021-02-03
000969.SZ,0.0307201624384861,2021-02-03
002001.SZ,0.0004916857596721,2021-02-03
002007.SZ,0.011842005029719,2021-02-03
002064.SZ,0.004092499389089,2021-02-03
002254.SZ,0.0333104437895189,2021-02-03
002258.SZ,0.0281931668388092,2021-02-03
002353.SZ,0.0331611269035916,2021-02-03
002440.SZ,0.0238354655850389,2021-02-03
002493.SZ,0.0228688786065029,2021-02-03
002538.SZ,0.0134338080684171,2021-02-03
002539.SZ,0.00297105450167,2021-02-03
002092.SZ,0.0214549502639146,2021-02-03
002597.SZ,0.0120425424736082,2021-02-03
300577.SZ,0.0131760698337517,2021-02-03
002595.SZ,0.030231328786601,2021-02-03
300550.SZ,0.0088422917310182,2021-02-03
300481.SZ,0.0099357629373429,2021-02-03
300438.SZ,0.0085140857730522,2021-02-03
300243.SZ,0.0020696958844497,2021-02-03
300196.SZ,0.0317305636580692,2021-02-03
300416.SZ,0.0116165647866053,2021-02-03
002918.SZ,0.0164712367454328,2021-02-03
002755.SZ,0.0105495451062636,2021-02-03
002734.SZ,0.0075158505835171,2021-02-03
002648.SZ,0.0100733442050891,2021-02-03
002605.SZ,0.0244823005073794,2021-02-03
002601.SZ,0.0005167172761165,2021-02-03
300121.SZ,0.0017231488769266,2021-02-03
600585.SH,0.0144384294516404,2021-03-03
600426.SH,0.0017291954681834,2021-03-03
600516.SH,0.0158909802591232,2021-03-03
600483.SH,0.0234079832731394,2021-03-03
600466.SH,0.0165092715172629,2021-03-03
600433.SH,0.0069153785924872,2021-03-03
600258.SH,0.0145070134437777,2021-03-03
600004.SH,0.0168457261858705,2021-03-03
600138.SH,0.010602235826286,2021-03-03
600115.SH,0.0234929445051605,2021-03-03
600063.SH,0.0098316437806721,2021-03-03
600054.SH,0.0272027732105855,2021-03-03
600028.SH,0.0234086351414883,2021-03-03
300762.SZ,0.0031619136408179,2021-03-03
600737.SH,0.0080758352909185,2021-03-03
600176.SH,0.0242243727201115,2021-03-03
600754.SH,0.022579877703349,2021-03-03
688065.SH,0.0257240459406389,2021-03-03
600989.SH,0.0043881574022521,2021-03-03
688299.SH,0.0082926800061754,2021-03-03
688157.SH,0.0014869199991172,2021-03-03
300748.SZ,0.0141056381390498,2021-03-03
603983.SH,0.0177655549427735,2021-03-03
603816.SH,0.0056101075685864,2021-03-03
603668.SH,0.0075687618223552,2021-03-03
603663.SH,0.0088209044888786,2021-03-03
600761.SH,0.0141973470758412,2021-03-03
603630.SH,0.0044758976006862,2021-03-03
603225.SH,0.0137556291116855,2021-03-03
603008.SH,0.0206645018267084,2021-03-03
601933.SH,0.0246339182489489,2021-03-03
601857.SH,0.0201367509627852,2021-03-03
601678.SH,0.0036699850229842,2021-03-03
601233.SH,0.0077971045569146,2021-03-03
601111.SH,0.0207653991252565,2021-03-03
603313.SH,0.0083450803367424,2021-03-03
300737.SZ,0.0112961085570598,2021-03-03
002701.SZ,0.0119385018429096,2021-03-03
300599.SZ,0.0004121564656227,2021-03-03
002493.SZ,0.0147969838040878,2021-03-03
002440.SZ,0.0271479101318276,2021-03-03
002381.SZ,0.0276262667724485,2021-03-03
002271.SZ,0.0064309121306733,2021-03-03
002258.SZ,0.0030135911619238,2021-03-03
002250.SZ,0.0185572941549,2021-03-03
002239.SZ,0.0017445958525619,2021-03-03
002064.SZ,0.0084923493235456,2021-03-03
002034.SZ,0.000729796651558,2021-03-03
000902.SZ,0.0153320079087336,2021-03-03
000888.SZ,0.0244332749874527,2021-03-03
000672.SZ,0.0114770106922571,2021-03-03
000543.SZ,0.0232835999731193,2021-03-03
000401.SZ,0.0051595086138295,2021-03-03
688300.SH,0.0003754191797238,2021-03-03
002511.SZ,0.0031848128662321,2021-03-03
002539.SZ,0.0131338481562835,2021-03-03
002601.SZ,0.0058117149182721,2021-03-03
002607.SZ,0.0208510403668321,2021-03-03
300577.SZ,0.0004862519647181,2021-03-03
300224.SZ,0.0116068441334955,2021-03-03
300196.SZ,0.0144692608838666,2021-03-03
300190.SZ,0.0152702732653658,2021-03-03
300144.SZ,0.0081320130397814,2021-03-03
300019.SZ,0.0032419685019337,2021-03-03
002918.SZ,0.0032145995088705,2021-03-03
300610.SZ,0.0135135713533419,2021-03-03
002867.SZ,0.0158744644665098,2021-03-03
002798.SZ,0.0159660280637719,2021-03-03
002755.SZ,0.0205749658623236,2021-03-03
002749.SZ,0.0267420461371752,2021-03-03
002734.SZ,0.0019836189239964,2021-03-03
002698.SZ,0.015329007148462,2021-03-03
002641.SZ,0.0269844288136069,2021-03-03
002621.SZ,0.0151494457298019,2021-03-03
002822.SZ,0.0203655272611494,2021-03-03
688363.SH,0.0208383862407168,2021-03-03
